lr_group_0,lr_group_1,step,valid-loss,valid-entity_macro_f1,valid-character_macro_f1,epoch,train-loss
4.4773333333333334e-05,4.4773333333333334e-05,56,,,,,
,,49,,,,0,0.1104624792933464
4.466666666666667e-05,4.466666666666667e-05,58,,,,,
4.456e-05,4.456e-05,59,,,,,
4.445333333333334e-05,4.445333333333334e-05,60,,,,,
4.434666666666667e-05,4.434666666666667e-05,61,,,,,
4.424e-05,4.424e-05,62,,,,,
4.413333333333334e-05,4.413333333333334e-05,63,,,,,
,,55,0.1498887985944748,75.50001515427049,84.5902790629119,0,
4.402666666666666e-05,4.402666666666666e-05,65,,,,,
4.392e-05,4.392e-05,66,,,,,
4.3813333333333336e-05,4.3813333333333336e-05,67,,,,,
4.3706666666666666e-05,4.3706666666666666e-05,68,,,,,
4.36e-05,4.36e-05,69,,,,,
4.349333333333334e-05,4.349333333333334e-05,70,,,,,
4.338666666666667e-05,4.338666666666667e-05,71,,,,,
,,62,0.15094663202762604,77.24590196799522,85.90399574861623,0,
4.3280000000000006e-05,4.3280000000000006e-05,73,,,,,
4.3173333333333336e-05,4.3173333333333336e-05,74,,,,,
4.3066666666666665e-05,4.3066666666666665e-05,75,,,,,
4.296e-05,4.296e-05,76,,,,,
4.285333333333333e-05,4.285333333333333e-05,77,,,,,
4.274666666666667e-05,4.274666666666667e-05,78,,,,,
4.2640000000000005e-05,4.2640000000000005e-05,79,,,,,
,,69,0.1339714229106903,79.37321632922601,86.0105876109803,0,
4.2533333333333335e-05,4.2533333333333335e-05,81,,,,,
4.242666666666667e-05,4.242666666666667e-05,82,,,,,
4.232e-05,4.232e-05,83,,,,,
4.221333333333334e-05,4.221333333333334e-05,84,,,,,
4.210666666666667e-05,4.210666666666667e-05,85,,,,,
4.2e-05,4.2e-05,86,,,,,
4.1893333333333334e-05,4.1893333333333334e-05,87,,,,,
,,76,0.1328970193862915,81.66268103580751,88.26618089961333,0,
4.178666666666667e-05,4.178666666666667e-05,89,,,,,
4.168e-05,4.168e-05,90,,,,,
4.157333333333334e-05,4.157333333333334e-05,91,,,,,
4.146666666666667e-05,4.146666666666667e-05,92,,,,,
4.1360000000000004e-05,4.1360000000000004e-05,93,,,,,
4.1253333333333334e-05,4.1253333333333334e-05,94,,,,,
4.1146666666666663e-05,4.1146666666666663e-05,95,,,,,
,,83,0.1338413953781128,77.20265875567736,86.94755431931203,0,
4.104e-05,4.104e-05,97,,,,,
4.093333333333334e-05,4.093333333333334e-05,98,,,,,
4.0826666666666667e-05,4.0826666666666667e-05,99,,,,,
4.072e-05,4.072e-05,100,,,,,
4.061333333333334e-05,4.061333333333334e-05,101,,,,,
4.050666666666667e-05,4.050666666666667e-05,102,,,,,
4.0400000000000006e-05,4.0400000000000006e-05,103,,,,,
,,90,0.13247129321098328,81.62929931602626,88.21274091163838,0,
4.0293333333333336e-05,4.0293333333333336e-05,105,,,,,
4.0186666666666666e-05,4.0186666666666666e-05,106,,,,,
4.008e-05,4.008e-05,107,,,,,
3.997333333333333e-05,3.997333333333333e-05,108,,,,,
3.986666666666667e-05,3.986666666666667e-05,109,,,,,
3.9760000000000006e-05,3.9760000000000006e-05,110,,,,,
3.9653333333333335e-05,3.9653333333333335e-05,111,,,,,
,,97,0.13502514362335205,81.40757446000532,88.69106483123232,0,
3.954666666666667e-05,3.954666666666667e-05,113,,,,,
3.944e-05,3.944e-05,114,,,,,
,,99,,,,0,0.11282013356685638
3.933333333333333e-05,3.933333333333333e-05,116,,,,,
3.922666666666667e-05,3.922666666666667e-05,117,,,,,
3.912e-05,3.912e-05,118,,,,,
3.9013333333333335e-05,3.9013333333333335e-05,119,,,,,
3.890666666666667e-05,3.890666666666667e-05,120,,,,,
,,104,0.12382375448942184,81.94556162321209,89.00776209965277,0,
3.88e-05,3.88e-05,122,,,,,
3.869333333333334e-05,3.869333333333334e-05,123,,,,,
3.858666666666667e-05,3.858666666666667e-05,124,,,,,
3.848e-05,3.848e-05,125,,,,,
3.8373333333333334e-05,3.8373333333333334e-05,126,,,,,
3.8266666666666664e-05,3.8266666666666664e-05,127,,,,,
3.816e-05,3.816e-05,128,,,,,
,,111,0.11379542201757431,85.03792128461343,90.04410005835521,0,
3.805333333333334e-05,3.805333333333334e-05,130,,,,,
3.794666666666667e-05,3.794666666666667e-05,131,,,,,
3.7840000000000004e-05,3.7840000000000004e-05,132,,,,,
3.773333333333334e-05,3.773333333333334e-05,133,,,,,
3.762666666666667e-05,3.762666666666667e-05,134,,,,,
3.752e-05,3.752e-05,135,,,,,
3.7413333333333337e-05,3.7413333333333337e-05,136,,,,,
,,118,0.12281154841184616,83.0787700382516,89.32297680538966,0,
3.7306666666666666e-05,3.7306666666666666e-05,138,,,,,
3.72e-05,3.72e-05,139,,,,,
3.709333333333333e-05,3.709333333333333e-05,140,,,,,
3.698666666666667e-05,3.698666666666667e-05,141,,,,,
3.6880000000000006e-05,3.6880000000000006e-05,142,,,,,
3.6773333333333336e-05,3.6773333333333336e-05,143,,,,,
3.6666666666666666e-05,3.6666666666666666e-05,144,,,,,
,,125,0.12128980457782745,80.81248381947842,87.69004134326076,0,
3.656e-05,3.656e-05,146,,,,,
3.645333333333333e-05,3.645333333333333e-05,147,,,,,
3.634666666666667e-05,3.634666666666667e-05,148,,,,,
3.624e-05,3.624e-05,149,,,,,
3.6133333333333335e-05,3.6133333333333335e-05,150,,,,,
3.602666666666667e-05,3.602666666666667e-05,151,,,,,
3.592e-05,3.592e-05,152,,,,,
,,132,0.12543198466300964,82.46094421738498,89.2964844147693,0,
3.581333333333334e-05,3.581333333333334e-05,154,,,,,
3.570666666666667e-05,3.570666666666667e-05,155,,,,,
3.56e-05,3.56e-05,156,,,,,
3.5493333333333335e-05,3.5493333333333335e-05,157,,,,,
3.538666666666667e-05,3.538666666666667e-05,158,,,,,
3.528e-05,3.528e-05,159,,,,,
3.517333333333334e-05,3.517333333333334e-05,160,,,,,
,,139,0.12931528687477112,81.57350664471407,89.8195195714013,0,
3.506666666666667e-05,3.506666666666667e-05,162,,,,,
3.4960000000000004e-05,3.4960000000000004e-05,163,,,,,
3.4853333333333334e-05,3.4853333333333334e-05,164,,,,,
3.4746666666666664e-05,3.4746666666666664e-05,165,,,,,
3.464e-05,3.464e-05,166,,,,,
3.453333333333334e-05,3.453333333333334e-05,167,,,,,
3.442666666666667e-05,3.442666666666667e-05,168,,,,,
,,146,0.11704353243112564,83.5212350529162,90.40767706370055,0,
3.4320000000000003e-05,3.4320000000000003e-05,170,,,,,
3.421333333333333e-05,3.421333333333333e-05,171,,,,,
3.410666666666667e-05,3.410666666666667e-05,172,,,,,
,,149,,,,0,0.07079919427633286
3.4000000000000007e-05,3.4000000000000007e-05,174,,,,,
3.389333333333333e-05,3.389333333333333e-05,175,,,,,
3.3786666666666666e-05,3.3786666666666666e-05,176,,,,,
3.368e-05,3.368e-05,177,,,,,
,,153,0.1231071725487709,84.56831631626417,90.21027194109868,0,
3.357333333333333e-05,3.357333333333333e-05,179,,,,,
3.346666666666667e-05,3.346666666666667e-05,180,,,,,
3.336e-05,3.336e-05,181,,,,,
3.3253333333333336e-05,3.3253333333333336e-05,182,,,,,
3.314666666666667e-05,3.314666666666667e-05,183,,,,,
3.304e-05,3.304e-05,184,,,,,
3.293333333333333e-05,3.293333333333333e-05,185,,,,,
3.282666666666667e-05,3.282666666666667e-05,186,,,,,
3.272e-05,3.272e-05,187,,,,,
3.2613333333333335e-05,3.2613333333333335e-05,188,,,,,
,,163,0.1152448058128357,82.1614183916871,88.67653491816742,1,
3.250666666666667e-05,3.250666666666667e-05,190,,,,,
3.24e-05,3.24e-05,191,,,,,
3.229333333333334e-05,3.229333333333334e-05,192,,,,,
3.218666666666667e-05,3.218666666666667e-05,193,,,,,
3.208e-05,3.208e-05,194,,,,,
3.1973333333333334e-05,3.1973333333333334e-05,195,,,,,
3.1866666666666664e-05,3.1866666666666664e-05,196,,,,,
,,170,0.11608654260635376,84.12345732701466,89.86971929749849,1,
3.176e-05,3.176e-05,198,,,,,
3.165333333333334e-05,3.165333333333334e-05,199,,,,,
3.154666666666667e-05,3.154666666666667e-05,200,,,,,
3.1440000000000004e-05,3.1440000000000004e-05,201,,,,,
3.1333333333333334e-05,3.1333333333333334e-05,202,,,,,
3.122666666666667e-05,3.122666666666667e-05,203,,,,,
3.112e-05,3.112e-05,204,,,,,
,,177,0.13315723836421967,80.89193180480336,88.96559547426466,1,
3.101333333333333e-05,3.101333333333333e-05,206,,,,,
3.090666666666667e-05,3.090666666666667e-05,207,,,,,
3.08e-05,3.08e-05,208,,,,,
3.069333333333333e-05,3.069333333333333e-05,209,,,,,
3.058666666666667e-05,3.058666666666667e-05,210,,,,,
3.0480000000000003e-05,3.0480000000000003e-05,211,,,,,
3.0373333333333336e-05,3.0373333333333336e-05,212,,,,,
,,184,0.13222216069698334,83.81521760477179,89.54808240772648,1,
3.0266666666666666e-05,3.0266666666666666e-05,214,,,,,
3.016e-05,3.016e-05,215,,,,,
3.0053333333333332e-05,3.0053333333333332e-05,216,,,,,
2.9946666666666666e-05,2.9946666666666666e-05,217,,,,,
2.9840000000000002e-05,2.9840000000000002e-05,218,,,,,
2.9733333333333336e-05,2.9733333333333336e-05,219,,,,,
2.962666666666667e-05,2.962666666666667e-05,220,,,,,
,,191,0.12380123138427734,83.60564769750263,90.31969694084002,1,
2.9520000000000002e-05,2.9520000000000002e-05,222,,,,,
2.941333333333334e-05,2.941333333333334e-05,223,,,,,
2.9306666666666665e-05,2.9306666666666665e-05,224,,,,,
2.9199999999999998e-05,2.9199999999999998e-05,225,,,,,
2.9093333333333335e-05,2.9093333333333335e-05,226,,,,,
2.8986666666666668e-05,2.8986666666666668e-05,227,,,,,
2.888e-05,2.888e-05,228,,,,,
,,198,0.12200716137886047,80.34810507176742,89.11963058555017,1,
2.8773333333333335e-05,2.8773333333333335e-05,230,,,,,
,,199,,,,1,0.036814481019973755
2.8666666666666668e-05,2.8666666666666668e-05,232,,,,,
2.8560000000000004e-05,2.8560000000000004e-05,233,,,,,
2.8453333333333338e-05,2.8453333333333338e-05,234,,,,,
2.8346666666666667e-05,2.8346666666666667e-05,235,,,,,
2.824e-05,2.824e-05,236,,,,,
2.8133333333333334e-05,2.8133333333333334e-05,237,,,,,
,,205,0.11982551217079163,80.31585822975458,89.27989025632611,1,
2.8026666666666667e-05,2.8026666666666667e-05,239,,,,,
2.792e-05,2.792e-05,240,,,,,
2.7813333333333337e-05,2.7813333333333337e-05,241,,,,,
2.770666666666667e-05,2.770666666666667e-05,242,,,,,
2.7600000000000003e-05,2.7600000000000003e-05,243,,,,,
2.7493333333333333e-05,2.7493333333333333e-05,244,,,,,
2.7386666666666666e-05,2.7386666666666666e-05,245,,,,,
,,212,0.12857593595981598,82.08726112982026,89.68220303152764,1,
2.728e-05,2.728e-05,247,,,,,
2.7173333333333333e-05,2.7173333333333333e-05,248,,,,,
2.706666666666667e-05,2.706666666666667e-05,249,,,,,
2.6960000000000003e-05,2.6960000000000003e-05,250,,,,,
2.6853333333333336e-05,2.6853333333333336e-05,251,,,,,
2.674666666666667e-05,2.674666666666667e-05,252,,,,,
2.6640000000000002e-05,2.6640000000000002e-05,253,,,,,
,,219,0.11666110903024673,82.22070946950618,88.93757589259864,1,
2.6533333333333332e-05,2.6533333333333332e-05,255,,,,,
2.6426666666666665e-05,2.6426666666666665e-05,256,,,,,
2.632e-05,2.632e-05,257,,,,,
2.6213333333333335e-05,2.6213333333333335e-05,258,,,,,
2.610666666666667e-05,2.610666666666667e-05,259,,,,,
2.6000000000000002e-05,2.6000000000000002e-05,260,,,,,
2.5893333333333335e-05,2.5893333333333335e-05,261,,,,,
,,226,0.11405439674854279,81.33450431883884,88.87013674986373,1,
2.578666666666667e-05,2.578666666666667e-05,263,,,,,
2.5679999999999998e-05,2.5679999999999998e-05,264,,,,,
2.557333333333333e-05,2.557333333333333e-05,265,,,,,
2.5466666666666668e-05,2.5466666666666668e-05,266,,,,,
2.536e-05,2.536e-05,267,,,,,
2.5253333333333334e-05,2.5253333333333334e-05,268,,,,,
2.5146666666666668e-05,2.5146666666666668e-05,269,,,,,
,,233,0.1175578236579895,82.78215214796009,89.86483811081094,1,
2.504e-05,2.504e-05,271,,,,,
2.4933333333333334e-05,2.4933333333333334e-05,272,,,,,
2.4826666666666667e-05,2.4826666666666667e-05,273,,,,,
2.472e-05,2.472e-05,274,,,,,
2.4613333333333337e-05,2.4613333333333337e-05,275,,,,,
2.4506666666666667e-05,2.4506666666666667e-05,276,,,,,
2.44e-05,2.44e-05,277,,,,,
,,240,0.11755798012018204,83.74512014378114,89.73607625367059,1,
2.4293333333333333e-05,2.4293333333333333e-05,279,,,,,
2.418666666666667e-05,2.418666666666667e-05,280,,,,,
2.408e-05,2.408e-05,281,,,,,
2.3973333333333333e-05,2.3973333333333333e-05,282,,,,,
2.3866666666666666e-05,2.3866666666666666e-05,283,,,,,
2.3760000000000003e-05,2.3760000000000003e-05,284,,,,,
2.3653333333333336e-05,2.3653333333333336e-05,285,,,,,
,,247,0.11121522635221481,84.58080418717583,89.56778661097363,1,
2.3546666666666666e-05,2.3546666666666666e-05,287,,,,,
2.344e-05,2.344e-05,288,,,,,
,,249,,,,1,0.02736847475171089
2.3333333333333336e-05,2.3333333333333336e-05,290,,,,,
2.322666666666667e-05,2.322666666666667e-05,291,,,,,
2.312e-05,2.312e-05,292,,,,,
2.3013333333333335e-05,2.3013333333333335e-05,293,,,,,
2.290666666666667e-05,2.290666666666667e-05,294,,,,,
,,254,0.12125156074762344,82.66607780046164,88.01011725024075,1,
2.2800000000000002e-05,2.2800000000000002e-05,296,,,,,
2.2693333333333332e-05,2.2693333333333332e-05,297,,,,,
2.258666666666667e-05,2.258666666666667e-05,298,,,,,
2.248e-05,2.248e-05,299,,,,,
2.2373333333333335e-05,2.2373333333333335e-05,300,,,,,
2.2266666666666668e-05,2.2266666666666668e-05,301,,,,,
2.216e-05,2.216e-05,302,,,,,
,,261,0.12057583034038544,83.73216900838858,91.12804720716663,1,
2.2053333333333335e-05,2.2053333333333335e-05,304,,,,,
2.1946666666666668e-05,2.1946666666666668e-05,305,,,,,
2.184e-05,2.184e-05,306,,,,,
2.1733333333333334e-05,2.1733333333333334e-05,307,,,,,
2.1626666666666667e-05,2.1626666666666667e-05,308,,,,,
2.152e-05,2.152e-05,309,,,,,
2.1413333333333334e-05,2.1413333333333334e-05,310,,,,,
,,268,0.12013698369264603,83.53801846315149,91.11636713314769,1,
2.1306666666666667e-05,2.1306666666666667e-05,312,,,,,
2.12e-05,2.12e-05,313,,,,,
2.1093333333333334e-05,2.1093333333333334e-05,314,,,,,
2.0986666666666667e-05,2.0986666666666667e-05,315,,,,,
2.0880000000000003e-05,2.0880000000000003e-05,316,,,,,
2.0773333333333333e-05,2.0773333333333333e-05,317,,,,,
2.0666666666666666e-05,2.0666666666666666e-05,318,,,,,
,,275,0.12281215935945511,83.47318110366211,89.36253683897264,1,
2.0560000000000003e-05,2.0560000000000003e-05,320,,,,,
2.0453333333333336e-05,2.0453333333333336e-05,321,,,,,
2.0346666666666666e-05,2.0346666666666666e-05,322,,,,,
2.024e-05,2.024e-05,323,,,,,
2.0133333333333336e-05,2.0133333333333336e-05,324,,,,,
2.002666666666667e-05,2.002666666666667e-05,325,,,,,
1.992e-05,1.992e-05,326,,,,,
,,282,0.11860622465610504,85.73910524168076,90.60957546644788,1,
1.9813333333333332e-05,1.9813333333333332e-05,328,,,,,
1.970666666666667e-05,1.970666666666667e-05,329,,,,,
1.9600000000000002e-05,1.9600000000000002e-05,330,,,,,
1.9493333333333332e-05,1.9493333333333332e-05,331,,,,,
1.938666666666667e-05,1.938666666666667e-05,332,,,,,
1.9280000000000002e-05,1.9280000000000002e-05,333,,,,,
1.9173333333333335e-05,1.9173333333333335e-05,334,,,,,
,,289,0.12137071788311005,84.74650204010734,90.74526399653399,1,
1.9066666666666668e-05,1.9066666666666668e-05,336,,,,,
1.896e-05,1.896e-05,337,,,,,
1.8853333333333335e-05,1.8853333333333335e-05,338,,,,,
1.8746666666666668e-05,1.8746666666666668e-05,339,,,,,
1.864e-05,1.864e-05,340,,,,,
1.8533333333333334e-05,1.8533333333333334e-05,341,,,,,
1.8426666666666668e-05,1.8426666666666668e-05,342,,,,,
,,296,0.11438970267772675,84.4481961196233,90.62621338068885,1,
1.832e-05,1.832e-05,344,,,,,
1.8213333333333334e-05,1.8213333333333334e-05,345,,,,,
1.8106666666666667e-05,1.8106666666666667e-05,346,,,,,
,,299,,,,1,0.06806625425815582
1.8e-05,1.8e-05,348,,,,,
1.7893333333333334e-05,1.7893333333333334e-05,349,,,,,
1.7786666666666667e-05,1.7786666666666667e-05,350,,,,,
1.7680000000000004e-05,1.7680000000000004e-05,351,,,,,
,,303,0.11218315362930298,83.13680094993133,88.95895834392526,1,
1.7573333333333333e-05,1.7573333333333333e-05,353,,,,,
1.7466666666666667e-05,1.7466666666666667e-05,354,,,,,
1.736e-05,1.736e-05,355,,,,,
1.7253333333333336e-05,1.7253333333333336e-05,356,,,,,
1.7146666666666666e-05,1.7146666666666666e-05,357,,,,,
1.704e-05,1.704e-05,358,,,,,
1.6933333333333333e-05,1.6933333333333333e-05,359,,,,,
,,310,0.11722654104232788,83.42817079849534,89.01564471595115,1,
1.682666666666667e-05,1.682666666666667e-05,361,,,,,
1.672e-05,1.672e-05,362,,,,,
1.6613333333333332e-05,1.6613333333333332e-05,363,,,,,
1.650666666666667e-05,1.650666666666667e-05,364,,,,,
1.6400000000000002e-05,1.6400000000000002e-05,365,,,,,
1.6293333333333335e-05,1.6293333333333335e-05,366,,,,,
1.6186666666666665e-05,1.6186666666666665e-05,367,,,,,
1.6080000000000002e-05,1.6080000000000002e-05,368,,,,,
1.5973333333333335e-05,1.5973333333333335e-05,369,,,,,
1.586666666666667e-05,1.586666666666667e-05,370,,,,,
,,320,0.11220689117908478,82.63709519849873,89.10580457079679,2,
1.5759999999999998e-05,1.5759999999999998e-05,372,,,,,
1.5653333333333335e-05,1.5653333333333335e-05,373,,,,,
1.5546666666666668e-05,1.5546666666666668e-05,374,,,,,
1.544e-05,1.544e-05,375,,,,,
1.5333333333333334e-05,1.5333333333333334e-05,376,,,,,
1.5226666666666668e-05,1.5226666666666668e-05,377,,,,,
1.5120000000000001e-05,1.5120000000000001e-05,378,,,,,
,,327,0.11421579122543335,83.08526017422825,88.91998676453093,2,
1.5013333333333334e-05,1.5013333333333334e-05,380,,,,,
1.4906666666666666e-05,1.4906666666666666e-05,381,,,,,
1.48e-05,1.48e-05,382,,,,,
1.4693333333333334e-05,1.4693333333333334e-05,383,,,,,
1.4586666666666669e-05,1.4586666666666669e-05,384,,,,,
1.4480000000000002e-05,1.4480000000000002e-05,385,,,,,
1.4373333333333334e-05,1.4373333333333334e-05,386,,,,,
,,334,0.11938023567199707,84.24739348848975,90.67010790439308,2,
1.4266666666666667e-05,1.4266666666666667e-05,388,,,,,
1.4160000000000002e-05,1.4160000000000002e-05,389,,,,,
1.4053333333333335e-05,1.4053333333333335e-05,390,,,,,
1.3946666666666666e-05,1.3946666666666666e-05,391,,,,,
1.384e-05,1.384e-05,392,,,,,
1.3733333333333335e-05,1.3733333333333335e-05,393,,,,,
1.3626666666666668e-05,1.3626666666666668e-05,394,,,,,
,,341,0.12515515089035034,84.03534918610602,90.59253478353952,2,
1.352e-05,1.352e-05,396,,,,,
1.3413333333333333e-05,1.3413333333333333e-05,397,,,,,
1.3306666666666667e-05,1.3306666666666667e-05,398,,,,,
1.32e-05,1.32e-05,399,,,,,
1.3093333333333336e-05,1.3093333333333336e-05,400,,,,,
1.2986666666666667e-05,1.2986666666666667e-05,401,,,,,
1.288e-05,1.288e-05,402,,,,,
,,348,0.1168893426656723,82.82437851662289,89.70202111348338,2,
1.2773333333333334e-05,1.2773333333333334e-05,404,,,,,
,,349,,,,2,0.03734404593706131
1.2666666666666668e-05,1.2666666666666668e-05,406,,,,,
1.256e-05,1.256e-05,407,,,,,
1.2453333333333333e-05,1.2453333333333333e-05,408,,,,,
1.2346666666666668e-05,1.2346666666666668e-05,409,,,,,
1.224e-05,1.224e-05,410,,,,,
1.2133333333333335e-05,1.2133333333333335e-05,411,,,,,
,,355,0.11832591146230698,82.21249689821185,89.34694603615466,2,
1.2026666666666666e-05,1.2026666666666666e-05,413,,,,,
1.1920000000000001e-05,1.1920000000000001e-05,414,,,,,
1.1813333333333334e-05,1.1813333333333334e-05,415,,,,,
1.1706666666666668e-05,1.1706666666666668e-05,416,,,,,
1.16e-05,1.16e-05,417,,,,,
1.1493333333333334e-05,1.1493333333333334e-05,418,,,,,
1.1386666666666667e-05,1.1386666666666667e-05,419,,,,,
,,362,0.12081070244312286,84.41273461390234,90.83694832187261,2,
1.128e-05,1.128e-05,421,,,,,
1.1173333333333334e-05,1.1173333333333334e-05,422,,,,,
1.1066666666666667e-05,1.1066666666666667e-05,423,,,,,
1.096e-05,1.096e-05,424,,,,,
1.0853333333333333e-05,1.0853333333333333e-05,425,,,,,
1.0746666666666667e-05,1.0746666666666667e-05,426,,,,,
1.064e-05,1.064e-05,427,,,,,
,,369,0.12164036929607391,84.04090080356218,90.55617054129314,2,
1.0533333333333335e-05,1.0533333333333335e-05,429,,,,,
1.0426666666666666e-05,1.0426666666666666e-05,430,,,,,
1.0320000000000001e-05,1.0320000000000001e-05,431,,,,,
1.0213333333333334e-05,1.0213333333333334e-05,432,,,,,
1.0106666666666668e-05,1.0106666666666668e-05,433,,,,,
1e-05,1e-05,434,,,,,
9.893333333333334e-06,9.893333333333334e-06,435,,,,,
,,376,0.122548907995224,83.11034137283691,89.61875392054618,2,
9.786666666666667e-06,9.786666666666667e-06,437,,,,,
9.68e-06,9.68e-06,438,,,,,
9.573333333333334e-06,9.573333333333334e-06,439,,,,,
9.466666666666667e-06,9.466666666666667e-06,440,,,,,
9.36e-06,9.36e-06,441,,,,,
9.253333333333333e-06,9.253333333333333e-06,442,,,,,
9.146666666666667e-06,9.146666666666667e-06,443,,,,,
,,383,0.12493155151605606,81.19738248544394,88.01399442070496,2,
9.04e-06,9.04e-06,445,,,,,
8.933333333333333e-06,8.933333333333333e-06,446,,,,,
8.826666666666666e-06,8.826666666666666e-06,447,,,,,
8.720000000000001e-06,8.720000000000001e-06,448,,,,,
8.613333333333334e-06,8.613333333333334e-06,449,,,,,
8.506666666666668e-06,8.506666666666668e-06,450,,,,,
8.400000000000001e-06,8.400000000000001e-06,451,,,,,
,,390,0.1240658089518547,80.7451710083289,87.87046156526137,2,
8.293333333333334e-06,8.293333333333334e-06,453,,,,,
8.186666666666667e-06,8.186666666666667e-06,454,,,,,
8.08e-06,8.08e-06,455,,,,,
7.973333333333334e-06,7.973333333333334e-06,456,,,,,
7.866666666666667e-06,7.866666666666667e-06,457,,,,,
7.76e-06,7.76e-06,458,,,,,
7.653333333333333e-06,7.653333333333333e-06,459,,,,,
,,397,0.12182493507862091,82.64547331681746,90.30978809673448,2,
7.5466666666666675e-06,7.5466666666666675e-06,461,,,,,
7.44e-06,7.44e-06,462,,,,,
,,399,,,,2,0.037404388189315796
7.333333333333334e-06,7.333333333333334e-06,464,,,,,
7.226666666666668e-06,7.226666666666668e-06,465,,,,,
7.1200000000000004e-06,7.1200000000000004e-06,466,,,,,
7.0133333333333345e-06,7.0133333333333345e-06,467,,,,,
6.906666666666667e-06,6.906666666666667e-06,468,,,,,
,,404,0.11970216035842896,83.33841037941377,90.6643355620048,2,
6.800000000000001e-06,6.800000000000001e-06,470,,,,,
6.693333333333333e-06,6.693333333333333e-06,471,,,,,
6.586666666666667e-06,6.586666666666667e-06,472,,,,,
6.48e-06,6.48e-06,473,,,,,
6.373333333333334e-06,6.373333333333334e-06,474,,,,,
6.266666666666666e-06,6.266666666666666e-06,475,,,,,
6.16e-06,6.16e-06,476,,,,,
,,411,0.11708205938339233,84.1281669820654,90.71781698632293,2,
6.0533333333333335e-06,6.0533333333333335e-06,478,,,,,
5.946666666666667e-06,5.946666666666667e-06,479,,,,,
5.84e-06,5.84e-06,480,,,,,
5.733333333333333e-06,5.733333333333333e-06,481,,,,,
5.626666666666667e-06,5.626666666666667e-06,482,,,,,
5.5200000000000005e-06,5.5200000000000005e-06,483,,,,,
5.413333333333334e-06,5.413333333333334e-06,484,,,,,
,,418,0.11612023413181305,84.23915030261968,91.20799124497186,2,
5.306666666666667e-06,5.306666666666667e-06,486,,,,,
5.2e-06,5.2e-06,487,,,,,
